difficulty	stability	retrievability	delta_t	reps	lapses	last_date	due	r_history	t_history	p_history	states	time	factor
2.84	66.67	0.94	37.0	4	0	262.0	300	3,4,3,4	0,1.0,4.0,11.0	0.3,0.98,0.96,0.94	tensor([66.6720,  2.8417])	0.01	2.8
5.97	55.66	0.97	17.0	5	0	282.0	341	1,4,4,2,4	0,1.0,4.0,14.0,17.0	0.19,0.91,0.89,0.91,0.89	tensor([55.6588,  5.9706])	0.01	2.8
5.62	107.76	0.89	34.0	4	1	299.0	414	2,1,4,4,3,4	0,1.0,1.0,4.0,13.0,34.0	0.19,0.92,0.88,0.85,0.89,0.89	tensor([107.7598,   5.6195])	0.01	2.75
7.5	12.18	0.92	9.0	3	4	290.0	301	2,1,4,3,1,3,2,3,1,3,1,2,4,4	0,1.0,1.0,4.0,10.0,1.0,3.0,4.0,8.0,1.0,3.0,1.0,2.0,5.0	0.19,0.92,0.88,0.85,0.87,0.96,0.90,0.87,0.84,0.95,0.88,0.92,0.85,0.85	tensor([12.1783,  7.4951])	0.02	1.85
8.44	22.12	0.94	12.0	5	0	287.0	319	1,3,4,3,2	0,1.0,3.0,10.0,27.0	0.19,0.91,0.88,0.89,0.88	tensor([22.1195,  8.4437])	0.01	2.5
3.76	62.97	1.0	2.0	4	0	297.0	338	4,4,3,2	0,4.0,13.0,34.0	0.33,0.96,0.95,0.94	tensor([62.9659,  3.7568])	0.01	2.5
5.31	73.79	0.93	24.0	6	0	299.0	359	3,2,4,4,2,3	0,1.0,2.0,6.0,20.0,24.0	0.3,0.98,0.96,0.95,0.94,0.93	tensor([73.7860,  5.3148])	0.01	2.5
2.51	140.43	0.99	14.0	4	0	285.0	366	4,3,3,4	0,4.0,10.0,25.0	0.33,0.96,0.95,0.94	tensor([140.4271,   2.5091])	0.01	2.65
4.4	87.15	0.97	24.0	5	0	275.0	344	2,2,4,4,4	0,1.0,2.0,6.0,20.0	0.19,0.92,0.85,0.91,0.92	tensor([87.1517,  4.3950])	0.01	2.8
9.97	6.12	0.98	1.0	2	1	298.0	304	2,2,3,3,3,1,3,3	0,1.0,2.0,5.0,12.0,28.0,1.0,3.0	0.19,0.92,0.85,0.88,0.88,0.87,0.98,0.94	tensor([6.1227, 9.9719])	0.01	2.15
8.09	23.94	0.89	27.0	4	1	272.0	309	2,1,4,2,4,3	0,1.0,1.0,4.0,5.0,15.0	0.19,0.92,0.88,0.85,0.82,0.85	tensor([23.9377,  8.0889])	0.01	2.45
5.32	41.62	0.93	27.0	5	0	272.0	302	3,3,4,2,3	0,1.0,3.0,10.0,12.0	0.3,0.98,0.96,0.95,0.94	tensor([41.6250,  5.3185])	0.01	2.5
2.51	140.43	0.99	14.0	4	0	285.0	366	4,3,3,4	0,4.0,10.0,25.0	0.33,0.96,0.95,0.94	tensor([140.4271,   2.5091])	0.01	2.65
4.07	94.12	0.98	21.0	5	0	278.0	343	3,3,3,3,4	0,1.0,3.0,8.0,20.0	0.3,0.98,0.96,0.94,0.93	tensor([94.1195,  4.0745])	0.01	2.65
3.75	93.01	0.98	14.0	4	0	285.0	348	4,3,3,3	0,4.0,10.0,25.0	0.33,0.96,0.95,0.94	tensor([93.0074,  3.7494])	0.01	2.5
2.84	66.67	0.94	37.0	4	0	262.0	300	3,4,3,4	0,1.0,4.0,11.0	0.3,0.98,0.96,0.94	tensor([66.6720,  2.8417])	0.01	2.8
4.98	58.29	0.95	25.0	5	0	274.0	311	4,2,2,3,4	0,4.0,5.0,6.0,13.0	0.33,0.96,0.95,0.94,0.93	tensor([58.2858,  4.9758])	0.01	2.35
5.3	102.88	0.99	5.0	6	0	294.0	380	3,2,3,3,3,4	0,1.0,2.0,5.0,12.0,28.0	0.3,0.98,0.96,0.94,0.93,0.92	tensor([102.8849,   5.3000])	0.01	2.5
5.29	76.95	0.97	20.0	6	0	279.0	340	3,2,2,3,4,4	0,1.0,2.0,3.0,7.0,20.0	0.3,0.98,0.96,0.95,0.92,0.92	tensor([76.9546,  5.2926])	0.01	2.5
5.31	58.5	0.97	18.0	6	0	281.0	326	3,4,2,2,4,3	0,1.0,4.0,5.0,6.0,18.0	0.3,0.98,0.96,0.95,0.94,0.93	tensor([58.5029,  5.3148])	0.01	2.5
1.27	205.35	1.0	5.0	4	0	294.0	408	4,3,4,4	0,4.0,10.0,33.0	0.33,0.96,0.95,0.95	tensor([205.3511,   1.2726])	0.01	2.8
8.71	17.45	0.89	20.0	4	2	279.0	311	1,3,1,3,1,4,2,4,3	0,1.0,3.0,1.0,3.0,1.0,4.0,5.0,14.0	0.19,0.91,0.88,0.92,0.84,0.90,0.82,0.79,0.80	tensor([17.4489,  8.7112])	0.02	2.25
7.8	7.86	0.96	3.0	2	1	296.0	300	3,4,3,3,1,3,2	0,1.0,4.0,11.0,29.0,1.0,3.0	0.3,0.98,0.96,0.94,0.93,0.98,0.96	tensor([7.8555, 7.7990])	0.01	2.3
7.19	25.13	0.88	32.0	3	1	267.0	301	1,4,1,4,3,4	0,1.0,4.0,1.0,4.0,10.0	0.19,0.91,0.89,0.94,0.87,0.87	tensor([25.1281,  7.1866])	0.01	2.75
3.74	78.61	0.98	12.0	4	1	287.0	335	4,4,1,2,3,4,4	0,4.0,13.0,1.0,2.0,5.0,15.0	0.33,0.96,0.95,0.98,0.96,0.94,0.94	tensor([78.6120,  3.7449])	0.01	2.6
4.74	59.83	0.94	33.0	4	0	266.0	317	1,4,4,4	0,1.0,4.0,14.0	0.19,0.91,0.89,0.91	tensor([59.8254,  4.7360])	0.01	2.95
7.47	30.37	0.92	24.0	4	3	275.0	315	1,1,1,1,3,3,4,4	0,1.0,1.0,1.0,1.0,3.0,6.0,15.0	0.19,0.91,0.86,0.82,0.77,0.74,0.78,0.81	tensor([30.3735,  7.4672])	0.01	2.2
4.09	98.33	0.99	7.0	5	0	292.0	369	3,4,3,3,3	0,1.0,4.0,11.0,29.0	0.3,0.98,0.96,0.94,0.93	tensor([98.3286,  4.0857])	0.01	2.65
5.31	88.58	1.0	2.0	6	0	297.0	372	3,3,2,4,3,3	0,1.0,3.0,4.0,12.0,30.0	0.3,0.98,0.96,0.95,0.94,0.93	tensor([88.5758,  5.3111])	0.01	2.5
7.77	19.49	0.92	8.0	4	1	299.0	317	3,3,3,4,1,2,2,4,3	0,1.0,3.0,8.0,26.0,1.0,2.0,3.0,8.0	0.3,0.98,0.96,0.94,0.94,0.98,0.96,0.95,0.92	tensor([19.4917,  7.7694])	0.02	2.3
5.31	42.97	0.93	30.0	5	0	269.0	300	3,3,3,2,4	0,1.0,3.0,8.0,10.0	0.3,0.98,0.96,0.94,0.93	tensor([42.9749,  5.3111])	0.01	2.5
4.41	49.99	0.93	33.0	4	0	266.0	305	2,4,4,3	0,1.0,4.0,14.0	0.19,0.92,0.92,0.93	tensor([49.9947,  4.4108])	0.01	2.8
2.51	140.43	0.99	13.0	4	0	286.0	367	4,3,3,4	0,4.0,10.0,25.0	0.33,0.96,0.95,0.94	tensor([140.4271,   2.5091])	0.01	2.65
8.09	17.89	0.89	19.0	4	1	280.0	307	2,4,3,1,3,2,3,4	0,1.0,4.0,11.0,1.0,3.0,4.0,9.0	0.19,0.92,0.92,0.92,0.97,0.93,0.91,0.88	tensor([17.8913,  8.0869])	0.02	2.45
7.77	32.8	0.95	17.0	7	0	282.0	317	3,3,2,2,2,4,3	0,1.0,3.0,4.0,5.0,6.0,16.0	0.3,0.98,0.96,0.95,0.94,0.92,0.90	tensor([32.7963,  7.7657])	0.01	2.2
4.41	118.7	0.99	7.0	5	0	292.0	392	2,4,3,3,4	0,1.0,4.0,11.0,29.0	0.19,0.92,0.92,0.92,0.91	tensor([118.6984,   4.4061])	0.01	2.8
2.52	137.06	1.0	1.0	4	0	298.0	388	4,4,3,3	0,4.0,13.0,34.0	0.33,0.96,0.95,0.94	tensor([137.0565,   2.5165])	0.01	2.65
6.24	63.35	0.89	21.0	4	3	299.0	359	1,3,1,4,2,1,3,1,4,3,4,4	0,1.0,3.0,1.0,4.0,5.0,1.0,3.0,1.0,4.0,8.0,21.0	0.19,0.91,0.88,0.92,0.83,0.80,0.92,0.84,0.90,0.82,0.87,0.89	tensor([63.3546,  6.2381])	0.02	2.35
2.84	139.88	0.99	14.0	5	0	285.0	375	3,3,3,4,4	0,1.0,3.0,8.0,26.0	0.3,0.98,0.96,0.94,0.94	tensor([139.8825,   2.8380])	0.01	2.8
2.51	136.79	1.0	4.0	4	0	295.0	382	4,3,4,3	0,4.0,10.0,33.0	0.33,0.96,0.95,0.95	tensor([136.7911,   2.5128])	0.01	2.65
3.74	64.9	0.95	30.0	4	0	269.0	306	4,2,3,4	0,4.0,5.0,12.0	0.33,0.96,0.95,0.94	tensor([64.9031,  3.7419])	0.01	2.5
7.77	29.54	0.92	24.0	6	0	275.0	304	3,2,3,2,3,3	0,1.0,2.0,5.0,6.0,13.0	0.3,0.98,0.96,0.94,0.93,0.92	tensor([29.5431,  7.7731])	0.01	2.2
1.61	95.17	0.96	32.0	4	0	267.0	318	3,4,4,4	0,1.0,4.0,14.0	0.3,0.98,0.96,0.95	tensor([95.1692,  1.6051])	0.01	2.95
7.2	31.83	0.93	22.0	5	0	277.0	319	1,4,3,2,4	0,1.0,4.0,11.0,13.0	0.19,0.91,0.89,0.89,0.87	tensor([31.8338,  7.2034])	0.01	2.65
8.72	12.11	0.94	7.0	4	4	292.0	306	1,4,2,3,1,1,1,3,1,2,3,4,3	0,1.0,4.0,5.0,13.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,8.0	0.19,0.91,0.89,0.87,0.86,0.96,0.93,0.88,0.80,0.89,0.80,0.81,0.86	tensor([12.1085,  8.7214])	0.02	1.7
2.51	140.43	0.99	12.0	4	0	287.0	368	4,3,3,4	0,4.0,10.0,25.0	0.33,0.96,0.95,0.94	tensor([140.4271,   2.5091])	0.01	2.65
4.4	111.86	0.99	10.0	5	0	289.0	382	2,3,4,3,4	0,1.0,3.0,10.0,27.0	0.19,0.92,0.91,0.92,0.91	tensor([111.8638,   4.4024])	0.01	2.8
6.86	32.95	0.91	31.0	5	0	268.0	305	2,2,3,3,4	0,1.0,2.0,5.0,12.0	0.19,0.92,0.85,0.88,0.88	tensor([32.9546,  6.8644])	0.01	2.5
8.09	24.76	0.91	23.0	6	0	276.0	319	2,2,2,3,3,4	0,1.0,2.0,3.0,7.0,15.0	0.19,0.92,0.85,0.79,0.82,0.83	tensor([24.7600,  8.0852])	0.01	2.35
4.41	51.67	0.93	35.0	4	0	264.0	302	2,4,3,4	0,1.0,4.0,11.0	0.19,0.92,0.92,0.92	tensor([51.6711,  4.4071])	0.01	2.8
8.41	16.94	0.88	20.0	4	1	279.0	317	1,4,1,3,4,2,4	0,1.0,4.0,1.0,3.0,10.0,12.0	0.19,0.91,0.89,0.94,0.87,0.84,0.81	tensor([16.9406,  8.4101])	0.01	2.6
8.43	16.3	0.83	31.0	5	0	268.0	305	1,2,3,3,4	0,1.0,2.0,5.0,12.0	0.19,0.91,0.83,0.81,0.79	tensor([16.2993,  8.4251])	0.01	2.5
7.2	45.22	0.96	19.0	5	0	280.0	345	1,3,3,3,4	0,1.0,3.0,8.0,20.0	0.19,0.91,0.88,0.87,0.86	tensor([45.2247,  7.1960])	0.01	2.65
3.75	64.4	0.97	18.0	4	0	281.0	321	4,4,2,3	0,4.0,13.0,16.0	0.33,0.96,0.95,0.95	tensor([64.4022,  3.7531])	0.01	2.5
4.99	43.2	0.94	25.0	4	0	274.0	302	4,3,2,3	0,4.0,10.0,12.0	0.33,0.96,0.95,0.94	tensor([43.2036,  4.9859])	0.01	2.35
4.41	118.7	0.99	6.0	5	0	293.0	393	2,4,3,3,4	0,1.0,4.0,11.0,29.0	0.19,0.92,0.92,0.92,0.91	tensor([118.6984,   4.4061])	0.01	2.8
9.95	12.18	0.89	14.0	5	2	285.0	310	2,3,1,1,2,4,3,2,3	0,1.0,3.0,1.0,1.0,2.0,5.0,11.0,13.0	0.19,0.92,0.91,0.93,0.89,0.81,0.84,0.86,0.84	tensor([12.1797,  9.9514])	0.01	1.95
4.08	92.93	0.98	13.0	5	0	286.0	355	3,3,3,4,3	0,1.0,3.0,8.0,26.0	0.3,0.98,0.96,0.94,0.94	tensor([92.9296,  4.0783])	0.01	2.65
8.75	15.55	0.91	14.0	5	1	285.0	324	2,1,4,2,3,2,4	0,1.0,1.0,4.0,5.0,12.0,14.0	0.19,0.92,0.88,0.85,0.82,0.82,0.79	tensor([15.5502,  8.7457])	0.01	2.3
7.2	52.5	0.98	9.0	5	0	290.0	362	1,3,4,3,3	0,1.0,3.0,10.0,27.0	0.19,0.91,0.88,0.89,0.88	tensor([52.4995,  7.2034])	0.01	2.65
8.75	12.51	0.84	22.0	6	0	277.0	308	1,3,2,3,2,4	0,1.0,3.0,4.0,9.0,11.0	0.19,0.91,0.88,0.84,0.82,0.79	tensor([12.5118,  8.7457])	0.01	2.35
3.75	65.14	0.99	3.0	4	0	296.0	336	4,3,4,2	0,4.0,10.0,33.0	0.33,0.96,0.95,0.95	tensor([65.1430,  3.7531])	0.01	2.5
2.84	139.88	0.99	12.0	5	0	287.0	377	3,3,3,4,4	0,1.0,3.0,8.0,26.0	0.3,0.98,0.96,0.94,0.94	tensor([139.8825,   2.8380])	0.01	2.8
5.3	71.7	0.99	9.0	6	0	290.0	345	3,2,3,4,2,4	0,1.0,2.0,5.0,15.0,18.0	0.3,0.98,0.96,0.94,0.94,0.93	tensor([71.6985,  5.3037])	0.01	2.5
4.98	89.34	1.0	1.0	5	0	298.0	364	4,2,3,3,3	0,4.0,5.0,12.0,28.0	0.33,0.96,0.95,0.94,0.93	tensor([89.3412,  4.9832])	0.01	2.35
9.66	20.69	0.98	4.0	6	0	295.0	351	1,3,3,2,3,3	0,1.0,3.0,8.0,10.0,24.0	0.19,0.91,0.88,0.87,0.84,0.80	tensor([20.6861,  9.6597])	0.01	2.35
9.99	10.12	0.72	16.0	8	0	299.0	329	1,2,2,2,4,2,2,3	0,1.0,2.0,3.0,4.0,11.0,13.0,16.0	0.19,0.91,0.83,0.77,0.71,0.79,0.76,0.72	tensor([10.1199,  9.9859])	0.01	1.9
5.33	43.86	0.99	5.0	5	0	294.0	329	3,4,3,3,2	0,1.0,4.0,11.0,29.0	0.3,0.98,0.96,0.94,0.93	tensor([43.8594,  5.3259])	0.01	2.5
2.51	93.21	0.97	26.0	4	0	273.0	322	4,2,4,4	0,4.0,5.0,15.0	0.33,0.96,0.95,0.95	tensor([93.2059,  2.5054])	0.01	2.65
4.41	75.91	0.98	14.0	5	0	285.0	344	2,4,4,2,4	0,1.0,4.0,14.0,17.0	0.19,0.92,0.92,0.93,0.92	tensor([75.9071,  4.4098])	0.01	2.8
10.0	4.13	0.84	30.0	0	1	299.0	300	1,3,2,4,3,1	0,1.0,3.0,4.0,12.0,30.0	0.19,0.91,0.88,0.84,0.83,0.84	tensor([ 4.1268, 10.0000])	0.01	2.3
5.32	43.01	0.95	21.0	5	0	278.0	311	3,4,3,2,3	0,1.0,4.0,11.0,13.0	0.3,0.98,0.96,0.94,0.93	tensor([43.0057,  5.3222])	0.01	2.5
4.96	99.6	1.0	2.0	5	1	297.0	372	4,1,3,2,4,3,4	0,4.0,1.0,3.0,4.0,11.0,25.0	0.33,0.96,0.96,0.94,0.92,0.93,0.92	tensor([99.6000,  4.9630])	0.01	2.45
6.56	29.43	0.94	18.0	5	0	281.0	305	3,3,3,3,2	0,1.0,3.0,8.0,20.0	0.3,0.98,0.96,0.94,0.93	tensor([29.4265,  6.5551])	0.01	2.35
3.75	65.14	0.99	3.0	4	0	296.0	336	4,3,4,2	0,4.0,10.0,33.0	0.33,0.96,0.95,0.95	tensor([65.1430,  3.7531])	0.01	2.5
5.32	41.62	0.94	24.0	5	0	275.0	305	3,3,4,2,3	0,1.0,3.0,10.0,12.0	0.3,0.98,0.96,0.95,0.94	tensor([41.6250,  5.3185])	0.01	2.5
2.51	136.79	1.0	3.0	4	0	296.0	383	4,3,4,3	0,4.0,10.0,33.0	0.33,0.96,0.95,0.95	tensor([136.7911,   2.5128])	0.01	2.65
1.27	93.92	0.96	33.0	3	0	266.0	311	4,4,4	0,4.0,13.0	0.33,0.96,0.95	tensor([93.9238,  1.2678])	0.01	2.8
5.64	71.17	0.98	12.0	5	0	287.0	356	2,3,3,4,3	0,1.0,3.0,8.0,26.0	0.19,0.92,0.91,0.91,0.92	tensor([71.1670,  5.6390])	0.01	2.65
6.52	34.86	0.94	19.0	4	1	280.0	313	3,3,3,1,2,3,4,4	0,1.0,3.0,8.0,1.0,2.0,4.0,11.0	0.3,0.98,0.96,0.94,0.97,0.94,0.92,0.90	tensor([34.8558,  6.5180])	0.02	2.45
5.63	44.77	0.93	29.0	5	0	270.0	309	2,3,2,4,4	0,1.0,3.0,4.0,12.0	0.19,0.92,0.91,0.88,0.90	tensor([44.7733,  5.6316])	0.01	2.65
5.32	41.62	0.94	23.0	5	0	276.0	306	3,3,4,2,3	0,1.0,3.0,10.0,12.0	0.3,0.98,0.96,0.95,0.94	tensor([41.6250,  5.3185])	0.01	2.5
2.51	62.97	0.95	32.0	3	0	267.0	301	4,4,3	0,4.0,13.0	0.33,0.96,0.95	tensor([62.9659,  2.5081])	0.01	2.65
1.27	205.35	1.0	2.0	4	0	297.0	411	4,3,4,4	0,4.0,10.0,33.0	0.33,0.96,0.95,0.95	tensor([205.3511,   1.2726])	0.01	2.8
2.51	136.79	1.0	2.0	4	0	297.0	384	4,3,4,3	0,4.0,10.0,33.0	0.33,0.96,0.95,0.95	tensor([136.7911,   2.5128])	0.01	2.65
10.0	4.64	0.93	3.0	3	1	296.0	302	2,2,2,4,3,1,4,2,2	0,1.0,2.0,3.0,9.0,21.0,1.0,4.0,5.0	0.19,0.92,0.85,0.79,0.85,0.87,0.97,0.91,0.89	tensor([ 4.6384, 10.0000])	0.02	2.0
10.0	3.35	0.8	25.0	0	3	299.0	300	1,2,1,1,4,2,3,4,1	0,1.0,2.0,1.0,1.0,4.0,5.0,10.0,25.0	0.19,0.91,0.83,0.87,0.82,0.78,0.74,0.77,0.80	tensor([ 3.3544, 10.0000])	0.01	1.9
6.88	45.37	0.96	17.0	5	0	282.0	332	2,3,3,3,3	0,1.0,3.0,8.0,20.0	0.19,0.92,0.91,0.91,0.90	tensor([45.3688,  6.8755])	0.01	2.5
5.32	43.19	0.94	26.0	5	0	273.0	306	3,4,2,3,3	0,1.0,4.0,5.0,13.0	0.3,0.98,0.96,0.95,0.93	tensor([43.1864,  5.3185])	0.01	2.5
10.0	5.66	0.98	1.0	4	1	298.0	305	2,3,3,3,1,4,2,2,2	0,1.0,3.0,8.0,20.0,1.0,4.0,5.0,6.0	0.19,0.92,0.91,0.91,0.90,0.97,0.93,0.91,0.89	tensor([ 5.6557, 10.0000])	0.01	2.0
3.74	54.33	0.94	30.0	3	1	269.0	301	4,1,4,3,4	0,4.0,1.0,4.0,10.0	0.33,0.96,0.96,0.94,0.94	tensor([54.3274,  3.7392])	0.01	2.6
1.27	205.35	1.0	2.0	4	0	297.0	411	4,3,4,4	0,4.0,10.0,33.0	0.33,0.96,0.95,0.95	tensor([205.3511,   1.2726])	0.01	2.8
6.23	7.23	0.98	1.0	1	1	298.0	300	4,3,4,1,2	0,4.0,10.0,33.0,1.0	0.33,0.96,0.95,0.95,0.98	tensor([7.2327, 6.2346])	0.01	2.3
2.51	136.79	1.0	2.0	4	0	297.0	384	4,3,4,3	0,4.0,10.0,33.0	0.33,0.96,0.95,0.95	tensor([136.7911,   2.5128])	0.01	2.65
2.85	134.06	1.0	1.0	5	0	298.0	393	3,3,4,4,3	0,1.0,3.0,10.0,34.0	0.3,0.98,0.96,0.95,0.94	tensor([134.0608,   2.8454])	0.01	2.8
7.46	21.1	0.93	14.0	5	0	285.0	302	4,2,3,2,2	0,4.0,5.0,12.0,14.0	0.33,0.96,0.95,0.94,0.93	tensor([21.0966,  7.4600])	0.01	2.05
4.99	62.55	0.99	7.0	5	0	292.0	334	4,2,4,2,3	0,4.0,5.0,15.0,18.0	0.33,0.96,0.95,0.95,0.94	tensor([62.5506,  4.9869])	0.01	2.35
2.84	66.67	0.95	33.0	4	0	266.0	304	3,4,3,4	0,1.0,4.0,11.0	0.3,0.98,0.96,0.94	tensor([66.6720,  2.8417])	0.01	2.8
2.51	62.97	0.95	32.0	3	0	267.0	301	4,4,3	0,4.0,13.0	0.33,0.96,0.95	tensor([62.9659,  2.5081])	0.01	2.65
1.27	205.35	1.0	1.0	4	0	298.0	412	4,3,4,4	0,4.0,10.0,33.0	0.33,0.96,0.95,0.95	tensor([205.3511,   1.2726])	0.01	2.8
8.7	21.51	0.98	3.0	5	3	296.0	338	1,1,1,1,3,4,3,2,4	0,1.0,1.0,1.0,1.0,3.0,7.0,14.0,17.0	0.19,0.91,0.86,0.82,0.77,0.74,0.83,0.86,0.84	tensor([21.5128,  8.6973])	0.01	2.05
4.09	63.8	0.98	12.0	5	0	287.0	332	3,4,4,2,3	0,1.0,4.0,14.0,17.0	0.3,0.98,0.96,0.95,0.94	tensor([63.7989,  4.0894])	0.01	2.65
4.09	63.8	0.98	12.0	5	0	287.0	332	3,4,4,2,3	0,1.0,4.0,14.0,17.0	0.3,0.98,0.96,0.95,0.94	tensor([63.7989,  4.0894])	0.01	2.65
9.02	17.23	0.92	14.0	6	0	285.0	302	3,2,3,3,2,2	0,1.0,2.0,5.0,12.0,14.0	0.3,0.98,0.96,0.94,0.93,0.92	tensor([17.2271,  9.0171])	0.01	2.05
4.07	94.12	0.98	16.0	5	0	283.0	348	3,3,3,3,4	0,1.0,3.0,8.0,20.0	0.3,0.98,0.96,0.94,0.93	tensor([94.1195,  4.0745])	0.01	2.65
6.86	38.67	0.96	14.0	6	0	285.0	328	2,3,2,4,2,4	0,1.0,3.0,4.0,12.0,14.0	0.19,0.92,0.91,0.88,0.90,0.89	tensor([38.6705,  6.8634])	0.01	2.5
2.85	63.03	0.95	29.0	4	0	270.0	309	3,4,4,3	0,1.0,4.0,14.0	0.3,0.98,0.96,0.95	tensor([63.0266,  2.8454])	0.01	2.8
5.3	42.71	0.96	18.0	3	1	281.0	315	3,3,3,1,4,4,3	0,1.0,3.0,8.0,1.0,4.0,13.0	0.3,0.98,0.96,0.94,0.97,0.93,0.93	tensor([42.7062,  5.3037])	0.01	2.6
4.99	43.45	0.98	9.0	4	0	290.0	320	4,3,3,2	0,4.0,10.0,25.0	0.33,0.96,0.95,0.94	tensor([43.4520,  4.9896])	0.01	2.35
1.61	95.17	0.97	29.0	4	0	270.0	321	3,4,4,4	0,1.0,4.0,14.0	0.3,0.98,0.96,0.95	tensor([95.1692,  1.6051])	0.01	2.95
5.32	42.08	0.98	7.0	5	0	292.0	324	3,3,4,3,2	0,1.0,3.0,10.0,27.0	0.3,0.98,0.96,0.95,0.93	tensor([42.0754,  5.3222])	0.01	2.5
2.51	140.43	0.99	9.0	4	0	290.0	371	4,3,3,4	0,4.0,10.0,25.0	0.33,0.96,0.95,0.94	tensor([140.4271,   2.5091])	0.01	2.65
2.85	134.06	0.94	34.0	5	0	299.0	394	3,3,4,4,3	0,1.0,3.0,10.0,34.0	0.3,0.98,0.96,0.95,0.94	tensor([134.0608,   2.8454])	0.01	2.8
2.51	62.97	0.95	31.0	3	0	268.0	302	4,4,3	0,4.0,13.0	0.33,0.96,0.95	tensor([62.9659,  2.5081])	0.01	2.65
2.85	63.03	0.95	29.0	4	0	270.0	309	3,4,4,3	0,1.0,4.0,14.0	0.3,0.98,0.96,0.95	tensor([63.0266,  2.8454])	0.01	2.8
2.51	62.97	0.95	31.0	3	0	268.0	302	4,4,3	0,4.0,13.0	0.33,0.96,0.95	tensor([62.9659,  2.5081])	0.01	2.65
2.84	66.67	0.95	32.0	4	0	267.0	305	3,4,3,4	0,1.0,4.0,11.0	0.3,0.98,0.96,0.94	tensor([66.6720,  2.8417])	0.01	2.8
6.88	29.73	0.92	22.0	5	0	277.0	307	2,3,4,2,3	0,1.0,3.0,10.0,12.0	0.19,0.92,0.91,0.92,0.91	tensor([29.7269,  6.8792])	0.01	2.5
6.86	41.81	0.97	13.0	4	1	286.0	337	2,1,4,4,2,4	0,1.0,1.0,4.0,13.0,16.0	0.19,0.92,0.88,0.85,0.89,0.87	tensor([41.8094,  6.8561])	0.01	2.6
3.75	64.66	0.97	21.0	4	0	278.0	315	4,3,2,4	0,4.0,10.0,12.0	0.33,0.96,0.95,0.94	tensor([64.6570,  3.7457])	0.01	2.5
3.75	65.14	0.95	33.0	4	0	299.0	339	4,3,4,2	0,4.0,10.0,33.0	0.33,0.96,0.95,0.95	tensor([65.1430,  3.7531])	0.01	2.5
2.51	62.97	0.95	30.0	3	0	269.0	303	4,4,3	0,4.0,13.0	0.33,0.96,0.95	tensor([62.9659,  2.5081])	0.01	2.65
1.27	205.35	0.95	33.0	4	0	299.0	413	4,3,4,4	0,4.0,10.0,33.0	0.33,0.96,0.95,0.95	tensor([205.3511,   1.2726])	0.01	2.8
5.65	76.83	1.0	2.0	5	0	297.0	374	2,4,3,3,3	0,1.0,4.0,11.0,29.0	0.19,0.92,0.92,0.92,0.91	tensor([76.8298,  5.6464])	0.01	2.65
4.41	49.99	0.94	28.0	4	0	271.0	310	2,4,4,3	0,1.0,4.0,14.0	0.19,0.92,0.92,0.93	tensor([49.9947,  4.4108])	0.01	2.8
4.08	92.93	0.99	9.0	5	0	290.0	359	3,3,3,4,3	0,1.0,3.0,8.0,26.0	0.3,0.98,0.96,0.94,0.94	tensor([92.9296,  4.0783])	0.01	2.65
2.85	63.03	0.95	28.0	4	0	271.0	310	3,4,4,3	0,1.0,4.0,14.0	0.3,0.98,0.96,0.95	tensor([63.0266,  2.8454])	0.01	2.8
4.99	43.45	0.98	8.0	4	0	291.0	321	4,3,3,2	0,4.0,10.0,25.0	0.33,0.96,0.95,0.94	tensor([43.4520,  4.9896])	0.01	2.35
3.74	53.32	0.95	25.0	3	1	274.0	308	4,1,4,4,3	0,4.0,1.0,4.0,13.0	0.33,0.96,0.96,0.94,0.94	tensor([53.3230,  3.7430])	0.01	2.6
4.4	72.37	0.97	21.0	5	0	278.0	333	2,4,2,4,4	0,1.0,4.0,5.0,16.0	0.19,0.92,0.92,0.90,0.92	tensor([72.3684,  4.4024])	0.01	2.8
3.75	93.01	0.99	8.0	4	0	291.0	354	4,3,3,3	0,4.0,10.0,25.0	0.33,0.96,0.95,0.94	tensor([93.0074,  3.7494])	0.01	2.5
4.06	64.45	0.96	25.0	3	1	274.0	318	3,3,1,4,4,4	0,1.0,3.0,1.0,4.0,13.0	0.3,0.98,0.96,0.96,0.92,0.93	tensor([64.4546,  4.0634])	0.01	2.75
4.99	43.45	0.98	8.0	4	0	291.0	321	4,3,3,2	0,4.0,10.0,25.0	0.33,0.96,0.95,0.94	tensor([43.4520,  4.9896])	0.01	2.35
9.96	4.84	0.83	9.0	3	2	299.0	310	1,4,3,2,1,4,1,3,4,2	0,1.0,4.0,11.0,13.0,1.0,4.0,1.0,3.0,9.0	0.19,0.91,0.89,0.89,0.87,0.96,0.90,0.94,0.87,0.83	tensor([4.8355, 9.9617])	0.02	2.25
6.22	41.72	0.97	12.0	5	0	287.0	318	4,2,3,2,3	0,4.0,5.0,12.0,14.0	0.33,0.96,0.95,0.94,0.93	tensor([41.7210,  6.2198])	0.01	2.2
5.63	54.49	0.96	23.0	5	0	276.0	325	2,2,4,3,4	0,1.0,2.0,6.0,15.0	0.19,0.92,0.85,0.91,0.90	tensor([54.4855,  5.6316])	0.01	2.65
2.51	136.79	0.95	33.0	4	0	299.0	386	4,3,4,3	0,4.0,10.0,33.0	0.33,0.96,0.95,0.95	tensor([136.7911,   2.5128])	0.01	2.65
