difficulty	stability	retrievability	delta_t	reps	lapses	last_date	due	r_history	t_history	p_history	states	time	factor
5.31	28.39	0.95	14.0	2	0	285.0	341	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
7.79	9.0	0.9	9.0	1	1	290.0	308	3,1,3	0,11.0,5.0	0.3,0.82,0.80	tensor([9.0015, 7.7879])	0.0	2.5
9.97	5.5	0.88	7.0	2	1	292.0	303	1,3,1,3,3	0,2.0,7.0,3.0,6.0	0.19,0.83,0.82,0.84,0.82	tensor([5.4989, 9.9719])	0.01	2.5
8.11	9.14	0.85	15.0	2	1	284.0	302	2,1,3,4	0,3.0,2.0,5.0	0.19,0.79,0.79,0.81	tensor([9.1422, 8.1056])	0.01	2.5
5.31	28.39	0.95	13.0	2	0	286.0	342	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
2.5	107.33	1.0	3.0	2	0	296.0	508	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
9.96	4.88	0.86	7.0	4	1	292.0	302	2,1,2,4,2,3	0,3.0,2.0,2.0,5.0,5.0	0.19,0.79,0.79,0.79,0.83,0.83	tensor([4.8815, 9.9617])	0.01	2.5
2.5	107.33	1.0	3.0	2	0	296.0	508	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
2.5	107.33	1.0	3.0	2	0	296.0	508	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
5.31	28.39	0.95	13.0	2	0	286.0	342	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
2.5	107.33	1.0	3.0	2	0	296.0	508	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
2.5	107.33	1.0	3.0	2	0	296.0	508	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
3.74	59.99	0.99	3.0	2	0	296.0	415	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
4.98	10.51	0.97	3.0	2	0	296.0	317	4,2	0,21.0	0.33,0.82	tensor([10.5114,  4.9802])	0.0	2.5
4.98	10.51	0.97	3.0	2	0	296.0	317	4,2	0,21.0	0.33,0.82	tensor([10.5114,  4.9802])	0.0	2.5
3.74	59.99	0.99	3.0	2	0	296.0	415	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
9.69	5.04	0.9	5.0	1	1	294.0	304	1,4,1,3	0,2.0,12.0,5.0	0.19,0.83,0.82,0.81	tensor([5.0446, 9.6859])	0.01	2.5
8.11	9.2	0.98	2.0	1	1	297.0	315	2,3,1,4	0,3.0,14.0,5.0	0.19,0.79,0.82,0.82	tensor([9.2018, 8.1131])	0.01	2.5
6.22	3.23	0.91	3.0	0	1	296.0	302	4,1	0,21.0	0.33,0.82	tensor([3.2289, 6.2205])	0.0	2.5
6.55	23.45	0.99	2.0	3	0	297.0	343	3,2,3	0,11.0,11.0	0.3,0.82,0.82	tensor([23.4499,  6.5513])	0.0	2.5
7.22	22.11	0.95	10.0	3	0	289.0	333	1,4,3	0,2.0,12.0	0.19,0.83,0.82	tensor([22.1135,  7.2185])	0.01	2.5
2.5	107.33	1.0	3.0	2	0	296.0	508	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
8.71	14.78	0.98	3.0	5	1	296.0	325	1,1,2,3,3,4,3	0,2.0,1.0,1.0,2.0,4.0,11.0	0.19,0.83,0.87,0.87,0.85,0.83,0.82	tensor([14.7796,  8.7075])	0.01	2.5
3.74	59.99	0.99	3.0	2	0	296.0	415	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
4.07	50.03	0.97	12.0	2	0	287.0	386	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
2.5	107.33	1.0	2.0	2	0	297.0	509	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
8.46	5.89	0.85	9.0	3	0	290.0	302	1,4,2	0,2.0,12.0	0.19,0.83,0.82	tensor([5.8948, 8.4588])	0.01	2.5
2.5	107.33	1.0	2.0	2	0	297.0	509	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
5.31	28.39	0.96	12.0	2	0	287.0	343	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
3.74	59.99	1.0	2.0	2	0	297.0	416	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
7.22	22.11	0.96	9.0	3	0	290.0	334	1,4,3	0,2.0,12.0	0.19,0.83,0.82	tensor([22.1135,  7.2185])	0.01	2.5
5.31	28.39	0.96	12.0	2	0	287.0	343	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
8.11	9.14	0.86	13.0	2	1	286.0	304	2,1,3,4	0,3.0,2.0,5.0	0.19,0.79,0.79,0.81	tensor([9.1422, 8.1056])	0.01	2.5
2.5	107.33	1.0	2.0	2	0	297.0	509	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
3.74	59.99	1.0	2.0	2	0	297.0	416	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
5.31	28.39	0.96	12.0	2	0	287.0	343	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
5.31	28.39	0.96	12.0	2	0	287.0	343	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
4.98	10.51	0.98	2.0	2	0	297.0	318	4,2	0,21.0	0.33,0.82	tensor([10.5114,  4.9802])	0.0	2.5
6.55	23.45	1.0	1.0	3	0	298.0	344	3,2,3	0,11.0,11.0	0.3,0.82,0.82	tensor([23.4499,  6.5513])	0.0	2.5
5.65	12.35	0.85	20.0	2	0	279.0	303	2,4	0,3.0	0.19,0.79	tensor([12.3548,  5.6494])	0.0	2.5
8.46	10.51	0.87	14.0	3	0	285.0	306	1,3,3	0,2.0,7.0	0.19,0.83,0.82	tensor([10.5132,  8.4551])	0.0	2.5
3.74	59.99	1.0	2.0	2	0	297.0	416	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
8.73	14.72	0.96	5.0	3	1	294.0	323	1,1,4,3,3	0,2.0,1.0,4.0,11.0	0.19,0.83,0.87,0.80,0.82	tensor([14.7244,  8.7251])	0.01	2.5
5.98	37.63	0.97	9.0	3	0	290.0	364	1,4,4	0,2.0,12.0	0.19,0.83,0.82	tensor([37.6331,  5.9783])	0.01	2.5
3.74	59.99	1.0	1.0	2	0	298.0	417	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
7.79	9.0	0.93	6.0	1	1	293.0	311	3,1,3	0,11.0,5.0	0.3,0.82,0.80	tensor([9.0015, 7.7879])	0.0	2.5
7.21	17.18	0.92	13.0	3	0	286.0	320	1,3,4	0,2.0,7.0	0.19,0.83,0.82	tensor([17.1757,  7.2148])	0.01	2.5
2.5	107.33	1.0	1.0	2	0	298.0	510	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
4.07	50.03	0.98	11.0	2	0	288.0	387	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
6.55	23.45	0.82	11.0	3	0	299.0	345	3,2,3	0,11.0,11.0	0.3,0.82,0.82	tensor([23.4499,  6.5513])	0.0	2.5
4.07	50.03	0.98	11.0	2	0	288.0	387	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
6.87	25.95	0.97	6.0	4	0	293.0	344	2,2,3,4	0,3.0,3.0,10.0	0.19,0.79,0.79,0.82	tensor([25.9531,  6.8728])	0.01	2.5
9.02	6.42	0.98	1.0	2	1	298.0	311	3,1,2,3	0,11.0,5.0,5.0	0.3,0.82,0.80,0.80	tensor([6.4201, 9.0170])	0.0	2.5
9.99	2.66	0.79	3.0	1	2	299.0	304	1,4,1,1,3	0,2.0,12.0,5.0,3.0	0.19,0.83,0.82,0.81,0.79	tensor([2.6589, 9.9859])	0.01	2.5
6.55	15.42	0.96	6.0	1	1	293.0	323	3,1,4	0,11.0,5.0	0.3,0.82,0.80	tensor([15.4225,  6.5476])	0.0	2.5
2.5	107.33	1.0	1.0	2	0	298.0	510	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
10.0	2.55	0.82	5.0	1	1	299.0	304	2,3,1,2	0,3.0,14.0,5.0	0.19,0.79,0.82,0.82	tensor([ 2.5524, 10.0000])	0.0	2.5
6.22	3.23	0.97	1.0	0	1	298.0	304	4,1	0,21.0	0.33,0.82	tensor([3.2289, 6.2205])	0.0	2.5
5.31	28.39	0.96	11.0	2	0	288.0	344	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
2.5	107.33	1.0	1.0	2	0	298.0	510	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
3.74	59.99	1.0	1.0	2	0	298.0	417	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
4.98	10.51	0.99	1.0	2	0	298.0	319	4,2	0,21.0	0.33,0.82	tensor([10.5114,  4.9802])	0.0	2.5
6.55	23.45	0.82	11.0	3	0	299.0	345	3,2,3	0,11.0,11.0	0.3,0.82,0.82	tensor([23.4499,  6.5513])	0.0	2.5
5.65	12.35	0.85	19.0	2	0	280.0	304	2,4	0,3.0	0.19,0.79	tensor([12.3548,  5.6494])	0.0	2.5
4.98	10.51	0.82	21.0	2	0	299.0	320	4,2	0,21.0	0.33,0.82	tensor([10.5114,  4.9802])	0.0	2.5
8.73	7.84	0.82	6.0	3	1	299.0	314	1,3,1,2,3,4	0,2.0,7.0,3.0,3.0,6.0	0.19,0.83,0.82,0.84,0.84,0.82	tensor([7.8448, 8.7317])	0.01	2.5
7.48	13.87	0.93	10.0	3	1	289.0	316	1,1,3,4,4	0,2.0,1.0,2.0,6.0	0.19,0.83,0.87,0.85,0.83	tensor([13.8663,  7.4811])	0.01	2.5
9.35	5.87	0.83	11.0	2	1	288.0	300	2,1,3,3	0,3.0,2.0,5.0	0.19,0.79,0.79,0.81	tensor([5.8658, 9.3459])	0.0	2.5
2.5	107.33	0.82	21.0	2	0	299.0	511	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
7.5	7.63	0.86	11.0	3	2	288.0	303	2,1,1,2,4,4	0,3.0,2.0,1.0,1.0,3.0	0.19,0.79,0.79,0.84,0.84,0.83	tensor([7.6343, 7.4951])	0.01	2.5
5.31	28.39	0.96	10.0	2	0	289.0	345	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
3.74	59.99	0.82	21.0	2	0	299.0	418	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
8.75	4.34	0.84	3.0	4	1	299.0	308	1,3,1,2,2,2,4	0,2.0,7.0,3.0,3.0,3.0,3.0	0.19,0.83,0.82,0.84,0.84,0.84,0.84	tensor([4.3418, 8.7457])	0.01	2.5
4.98	10.51	0.82	21.0	2	0	299.0	320	4,2	0,21.0	0.33,0.82	tensor([10.5114,  4.9802])	0.0	2.5
6.22	3.23	0.82	21.0	0	1	299.0	305	4,1	0,21.0	0.33,0.82	tensor([3.2289, 6.2205])	0.0	2.5
4.07	50.03	0.98	10.0	2	0	289.0	388	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
8.44	7.71	0.85	12.0	4	0	287.0	302	1,2,3,4	0,2.0,2.0,5.0	0.19,0.83,0.83,0.81	tensor([7.7085, 8.4382])	0.01	2.5
7.79	9.0	0.94	5.0	1	1	294.0	312	3,1,3	0,11.0,5.0	0.3,0.82,0.80	tensor([9.0015, 7.7879])	0.0	2.5
7.21	17.18	0.93	12.0	3	0	287.0	321	1,3,4	0,2.0,7.0	0.19,0.83,0.82	tensor([17.1757,  7.2148])	0.01	2.5
3.74	59.99	0.82	21.0	2	0	299.0	418	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
5.64	46.16	0.99	4.0	3	0	295.0	386	2,3,4	0,3.0,14.0	0.19,0.79,0.82	tensor([46.1554,  5.6447])	0.01	2.5
4.98	10.51	0.82	21.0	2	0	299.0	320	4,2	0,21.0	0.33,0.82	tensor([10.5114,  4.9802])	0.0	2.5
3.74	59.99	0.82	21.0	2	0	299.0	418	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
7.79	9.0	0.94	5.0	1	1	294.0	312	3,1,3	0,11.0,5.0	0.3,0.82,0.80	tensor([9.0015, 7.7879])	0.0	2.5
5.31	28.39	0.97	9.0	2	0	290.0	346	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
6.88	26.98	0.99	3.0	3	0	296.0	349	2,3,3	0,3.0,14.0	0.19,0.79,0.82	tensor([26.9780,  6.8849])	0.0	2.5
3.74	10.51	0.83	20.0	1	0	279.0	300	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
5.65	12.35	0.87	17.0	2	0	282.0	306	2,4	0,3.0	0.19,0.79	tensor([12.3548,  5.6494])	0.0	2.5
5.65	12.35	0.87	17.0	2	0	282.0	306	2,4	0,3.0	0.19,0.79	tensor([12.3548,  5.6494])	0.0	2.5
7.22	22.11	0.97	6.0	3	0	293.0	337	1,4,3	0,2.0,12.0	0.19,0.83,0.82	tensor([22.1135,  7.2185])	0.01	2.5
6.88	9.02	0.85	14.0	3	0	285.0	303	2,2,4	0,3.0,3.0	0.19,0.79,0.79	tensor([9.0204, 6.8812])	0.01	2.5
3.74	10.51	0.83	20.0	1	0	279.0	300	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
3.74	10.51	0.83	20.0	1	0	279.0	300	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
3.74	10.51	0.83	20.0	1	0	279.0	300	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
3.74	10.51	0.83	20.0	1	0	279.0	300	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
5.31	28.39	0.97	9.0	2	0	290.0	346	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
7.21	17.18	0.93	11.0	3	0	288.0	322	1,3,4	0,2.0,7.0	0.19,0.83,0.82	tensor([17.1757,  7.2148])	0.01	2.5
5.65	12.35	0.87	17.0	2	0	282.0	306	2,4	0,3.0	0.19,0.79	tensor([12.3548,  5.6494])	0.0	2.5
3.74	10.51	0.83	20.0	1	0	279.0	300	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
5.31	28.39	0.97	9.0	2	0	290.0	346	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
10.0	0.83	0.88	1.0	0	3	298.0	300	3,1,1,1	0,11.0,5.0,3.0	0.3,0.82,0.80,0.79	tensor([ 0.8274, 10.0000])	0.0	2.5
8.46	5.89	0.9	6.0	3	0	293.0	305	1,4,2	0,2.0,12.0	0.19,0.83,0.82	tensor([5.8948, 8.4588])	0.01	2.5
5.31	28.39	0.97	9.0	2	0	290.0	346	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
3.74	10.51	0.83	20.0	1	0	279.0	300	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
6.56	5.76	0.87	8.0	2	0	291.0	302	3,2	0,11.0	0.3,0.82	tensor([5.7619, 6.5551])	0.0	2.5
5.65	12.35	0.87	16.0	2	0	283.0	307	2,4	0,3.0	0.19,0.79	tensor([12.3548,  5.6494])	0.0	2.5
3.74	10.51	0.83	19.0	1	0	280.0	301	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
5.31	28.39	0.97	8.0	2	0	291.0	347	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
8.46	10.51	0.9	10.0	3	0	289.0	310	1,3,3	0,2.0,7.0	0.19,0.83,0.82	tensor([10.5132,  8.4551])	0.0	2.5
6.56	5.76	0.87	8.0	2	0	291.0	302	3,2	0,11.0	0.3,0.82	tensor([5.7619, 6.5551])	0.0	2.5
3.74	10.51	0.83	19.0	1	0	280.0	301	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
7.22	22.11	0.98	5.0	3	0	294.0	338	1,4,3	0,2.0,12.0	0.19,0.83,0.82	tensor([22.1135,  7.2185])	0.01	2.5
9.03	2.29	0.87	3.0	1	1	296.0	301	3,1,2	0,11.0,5.0	0.3,0.82,0.80	tensor([2.2914, 9.0282])	0.0	2.5
8.11	15.82	0.98	3.0	4	0	296.0	327	2,2,3,3	0,3.0,3.0,10.0	0.19,0.79,0.79,0.82	tensor([15.8211,  8.1131])	0.01	2.5
3.74	10.51	0.83	19.0	1	0	280.0	301	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
4.07	50.03	0.98	8.0	2	0	291.0	390	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
3.74	10.51	0.83	19.0	1	0	280.0	301	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
3.74	10.51	0.83	19.0	1	0	280.0	301	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
7.22	22.11	0.98	5.0	3	0	294.0	338	1,4,3	0,2.0,12.0	0.19,0.83,0.82	tensor([22.1135,  7.2185])	0.01	2.5
5.31	28.39	0.97	8.0	2	0	291.0	347	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
3.74	10.51	0.83	19.0	1	0	280.0	301	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
6.87	25.95	0.99	3.0	4	0	296.0	347	2,2,3,4	0,3.0,3.0,10.0	0.19,0.79,0.79,0.82	tensor([25.9531,  6.8728])	0.01	2.5
6.56	5.76	0.87	8.0	2	0	291.0	302	3,2	0,11.0	0.3,0.82	tensor([5.7619, 6.5551])	0.0	2.5
9.99	3.05	0.87	4.0	2	1	295.0	301	1,3,1,2,3	0,2.0,7.0,3.0,3.0	0.19,0.83,0.82,0.84,0.84	tensor([3.0473, 9.9859])	0.01	2.5
5.31	28.39	0.97	7.0	2	0	292.0	348	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
8.44	10.56	0.93	7.0	4	0	292.0	313	1,2,4,3	0,2.0,2.0,7.0	0.19,0.83,0.83,0.82	tensor([10.5565,  8.4419])	0.01	2.5
3.74	10.51	0.84	18.0	1	0	281.0	302	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
6.56	5.76	0.88	7.0	2	0	292.0	303	3,2	0,11.0	0.3,0.82	tensor([5.7619, 6.5551])	0.0	2.5
3.74	10.51	0.84	18.0	1	0	281.0	302	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
6.56	5.76	0.88	7.0	2	0	292.0	303	3,2	0,11.0	0.3,0.82	tensor([5.7619, 6.5551])	0.0	2.5
6.88	26.98	1.0	1.0	3	0	298.0	351	2,3,3	0,3.0,14.0	0.19,0.79,0.82	tensor([26.9780,  6.8849])	0.0	2.5
9.68	5.09	0.84	9.0	4	0	290.0	300	1,2,3,3	0,2.0,2.0,5.0	0.19,0.83,0.83,0.81	tensor([5.0917, 9.6785])	0.01	2.5
5.98	37.63	0.99	4.0	3	0	295.0	369	1,4,4	0,2.0,12.0	0.19,0.83,0.82	tensor([37.6331,  5.9783])	0.01	2.5
5.31	28.39	0.97	7.0	2	0	292.0	348	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
7.22	22.11	0.98	4.0	3	0	295.0	339	1,4,3	0,2.0,12.0	0.19,0.83,0.82	tensor([22.1135,  7.2185])	0.01	2.5
3.74	10.51	0.84	18.0	1	0	281.0	302	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
8.46	10.51	0.91	9.0	3	0	290.0	311	1,3,3	0,2.0,7.0	0.19,0.83,0.82	tensor([10.5132,  8.4551])	0.0	2.5
4.07	50.03	0.98	7.0	2	0	292.0	391	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
4.07	50.03	0.98	7.0	2	0	292.0	391	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
3.74	10.51	0.84	18.0	1	0	281.0	302	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
5.31	28.39	0.97	7.0	2	0	292.0	348	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
5.31	28.39	0.97	7.0	2	0	292.0	348	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
8.73	5.46	0.91	5.0	2	2	294.0	305	1,1,4,1,3,4	0,2.0,1.0,4.0,2.0,4.0	0.19,0.83,0.87,0.80,0.83,0.82	tensor([5.4648, 8.7317])	0.01	2.5
9.37	2.55	0.96	1.0	0	1	298.0	303	2,3,1	0,3.0,14.0	0.19,0.79,0.82	tensor([2.5524, 9.3655])	0.0	2.5
5.31	28.39	0.98	6.0	2	0	293.0	349	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
4.07	50.03	0.99	6.0	2	0	293.0	392	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
3.74	10.51	0.85	17.0	1	0	282.0	303	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
10.0	1.27	0.92	1.0	0	2	298.0	301	3,1,1	0,11.0,5.0	0.3,0.82,0.80	tensor([ 1.2722, 10.0000])	0.0	2.5
5.98	37.63	0.99	3.0	3	0	296.0	370	1,4,4	0,2.0,12.0	0.19,0.83,0.82	tensor([37.6331,  5.9783])	0.01	2.5
3.74	10.51	0.85	17.0	1	0	282.0	303	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
5.64	46.16	0.82	14.0	3	0	299.0	390	2,3,4	0,3.0,14.0	0.19,0.79,0.82	tensor([46.1554,  5.6447])	0.01	2.5
4.07	50.03	0.99	6.0	2	0	293.0	392	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
10.0	1.66	0.88	2.0	6	2	297.0	300	2,1,1,2,2,2,4,2,2	0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0	0.19,0.79,0.79,0.84,0.84,0.84,0.84,0.83,0.83	tensor([ 1.6553, 10.0000])	0.01	2.5
5.98	37.63	0.99	3.0	3	0	296.0	370	1,4,4	0,2.0,12.0	0.19,0.83,0.82	tensor([37.6331,  5.9783])	0.01	2.5
8.75	6.52	0.97	2.0	3	1	297.0	310	2,1,3,2,4	0,3.0,2.0,5.0,5.0	0.19,0.79,0.79,0.81,0.81	tensor([6.5225, 8.7457])	0.01	2.5
6.88	26.98	0.82	14.0	3	0	299.0	352	2,3,3	0,3.0,14.0	0.19,0.79,0.82	tensor([26.9780,  6.8849])	0.0	2.5
9.35	5.87	0.88	7.0	2	1	292.0	304	2,1,3,3	0,3.0,2.0,5.0	0.19,0.79,0.79,0.81	tensor([5.8658, 9.3459])	0.0	2.5
4.07	50.03	0.99	6.0	2	0	293.0	392	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
3.74	10.51	0.85	17.0	1	0	282.0	303	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
7.79	9.0	0.99	1.0	1	1	298.0	316	3,1,3	0,11.0,5.0	0.3,0.82,0.80	tensor([9.0015, 7.7879])	0.0	2.5
6.88	26.98	0.82	14.0	3	0	299.0	352	2,3,3	0,3.0,14.0	0.19,0.79,0.82	tensor([26.9780,  6.8849])	0.0	2.5
3.74	10.51	0.85	17.0	1	0	282.0	303	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
6.55	15.42	0.99	1.0	1	1	298.0	328	3,1,4	0,11.0,5.0	0.3,0.82,0.80	tensor([15.4225,  6.5476])	0.0	2.5
7.79	9.0	0.99	1.0	1	1	298.0	316	3,1,3	0,11.0,5.0	0.3,0.82,0.80	tensor([9.0015, 7.7879])	0.0	2.5
5.31	28.39	0.98	5.0	2	0	294.0	350	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
5.65	12.35	0.9	13.0	2	0	286.0	310	2,4	0,3.0	0.19,0.79	tensor([12.3548,  5.6494])	0.0	2.5
9.99	3.05	0.87	4.0	1	1	295.0	301	1,3,1,3	0,2.0,7.0,3.0	0.19,0.83,0.82,0.84	tensor([3.0473, 9.9859])	0.0	2.5
9.35	5.87	0.9	6.0	2	1	293.0	305	2,1,3,3	0,3.0,2.0,5.0	0.19,0.79,0.79,0.81	tensor([5.8658, 9.3459])	0.0	2.5
5.31	28.39	0.98	5.0	2	0	294.0	350	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
5.31	28.39	0.98	5.0	2	0	294.0	350	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
9.96	3.15	0.85	5.0	3	1	294.0	300	1,2,1,4,2,3	0,2.0,2.0,1.0,3.0,3.0	0.19,0.83,0.83,0.87,0.84,0.84	tensor([3.1522, 9.9617])	0.01	2.5
3.74	10.51	0.86	16.0	1	0	283.0	304	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
3.74	10.51	0.86	16.0	1	0	283.0	304	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
9.99	3.05	0.87	4.0	1	1	295.0	301	1,3,1,3	0,2.0,7.0,3.0	0.19,0.83,0.82,0.84	tensor([3.0473, 9.9859])	0.0	2.5
8.46	10.51	0.93	7.0	3	0	292.0	313	1,3,3	0,2.0,7.0	0.19,0.83,0.82	tensor([10.5132,  8.4551])	0.0	2.5
6.88	9.02	0.89	10.0	3	0	289.0	307	2,2,4	0,3.0,3.0	0.19,0.79,0.79	tensor([9.0204, 6.8812])	0.01	2.5
8.46	10.51	0.93	7.0	3	0	292.0	313	1,3,3	0,2.0,7.0	0.19,0.83,0.82	tensor([10.5132,  8.4551])	0.0	2.5
3.74	10.51	0.86	16.0	1	0	283.0	304	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
7.79	9.0	0.8	5.0	1	1	299.0	317	3,1,3	0,11.0,5.0	0.3,0.82,0.80	tensor([9.0015, 7.7879])	0.0	2.5
5.31	28.39	0.98	5.0	2	0	294.0	350	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
9.97	3.94	0.97	1.0	2	2	298.0	306	1,1,3,3,1,3,3	0,2.0,1.0,2.0,4.0,2.0,4.0	0.19,0.83,0.87,0.85,0.83,0.85,0.83	tensor([3.9366, 9.9719])	0.01	2.5
7.22	22.11	0.99	2.0	3	0	297.0	341	1,4,3	0,2.0,12.0	0.19,0.83,0.82	tensor([22.1135,  7.2185])	0.01	2.5
3.74	10.51	0.86	16.0	1	0	283.0	304	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
3.74	10.51	0.86	16.0	1	0	283.0	304	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
3.74	10.51	0.86	15.0	1	0	284.0	305	4	0	0.33	tensor([10.5114,  3.7352])	0.0	2.5
5.65	12.35	0.9	12.0	2	0	287.0	311	2,4	0,3.0	0.19,0.79	tensor([12.3548,  5.6494])	0.0	2.5
6.89	6.94	0.84	12.0	2	0	287.0	301	2,3	0,3.0	0.19,0.79	tensor([6.9367, 6.8897])	0.0	2.5
5.31	28.39	0.98	4.0	2	0	295.0	351	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
